ID	symbol	chr	start	end	type
ENSG00000224656	RP1-212G6.4	chrX	47560001	47600000	processed_pseudogene
ENSG00000268921	RP3-393P12.1	chrX	47600001	47640000	processed_pseudogene
ENSG00000268625	WASF4P	chrX	47640001	47680000	processed_pseudogene
ENSG00000269594	ZNF81	chrX	47680001	47720000	protein_coding
ENSG00000269123	RPL7P57	chrX	47680001	47720000	processed_pseudogene
ENSG00000269334	ZNF182	chrX	47840001	47880000	protein_coding
ENSG00000269649	ZNF630	chrX	47920001	47960000	protein_coding
ENSG00000268260	SPACA5	chrX	47840001	47880000	protein_coding
ENSG00000238068	ZNF630-AS1	chrX	47880001	47920000	antisense
ENSG00000269874	snoU13	chrX	47920001	47960000	snoRNA
ENSG00000269673	SSX6	chrX	47960001	48000000	transcribed_unprocessed_pseudogene
ENSG00000268393	SPACA5B	chrX	47960001	48000000	protein_coding
ENSG00000268082	RP11-38O23.3	chrX	47960001	48000000	processed_pseudogene
ENSG00000269287	RP11-38O23.4	chrX	48000001	48040000	processed_pseudogene
ENSG00000263128	U6	chrX	48000001	48040000	snRNA
ENSG00000268092	RP11-38O23.7	chrX	48000001	48040000	processed_pseudogene
ENSG00000268256	SSX5	chrX	48040001	48080000	protein_coding
ENSG00000267999	RP11-552E4.2	chrX	48040001	48080000	processed_pseudogene
ENSG00000269567	RP11-552E4.3	chrX	48040001	48080000	processed_pseudogene
ENSG00000268962	RP11-552E4.4	chrX	48080001	48120000	processed_pseudogene
ENSG00000268118	RP11-552E4.5	chrX	48080001	48120000	processed_pseudogene
ENSG00000268546	SSX1	chrX	48080001	48120000	protein_coding
ENSG00000269561	RP11-344N17.2	chrX	48120001	48160000	processed_pseudogene
ENSG00000268124	RP11-344N17.3	chrX	48120001	48160000	unprocessed_pseudogene
ENSG00000269683	RP11-344N17.11	chrX	48120001	48160000	processed_pseudogene
ENSG00000269306	SSX9	chrX	48160001	48200000	transcribed_unprocessed_pseudogene
ENSG00000268022	RP11-344N17.6	chrX	48160001	48200000	processed_pseudogene
ENSG00000268952	RP11-344N17.8	chrX	48160001	48200000	lincRNA
ENSG00000269122	SSX3	chrX	48200001	48240000	protein_coding
ENSG00000268917	RP11-344N17.9	chrX	48200001	48240000	processed_pseudogene
ENSG00000269144	RP11-344N17.13	chrX	48200001	48240000	processed_pseudogene
ENSG00000231603	RP11-344N17.12	chrX	48240001	48280000	processed_pseudogene
ENSG00000269791	SSX4	chrX	48240001	48280000	protein_coding
ENSG00000198946	SSX4B	chrX	48240001	48280000	protein_coding
ENSG00000229620	AF196972.2	chrX	48240001	48280000	processed_pseudogene
ENSG00000268611	AF196972.10	chrX	48280001	48320000	processed_pseudogene
ENSG00000268197	AF196972.3	chrX	48280001	48320000	unprocessed_pseudogene
ENSG00000267887	AF196972.4	chrX	48280001	48320000	processed_pseudogene
ENSG00000269587	SLC38A5	chrX	48320001	48360000	protein_coding
ENSG00000269875	FTSJ1	chrX	48320001	48360000	protein_coding
ENSG00000269090	AF196972.9	chrX	48360001	48400000	antisense
ENSG00000268138	PORCN	chrX	48360001	48400000	protein_coding
ENSG00000268394	EBP	chrX	48360001	48400000	protein_coding
ENSG00000269499	TBC1D25	chrX	48360001	48400000	protein_coding
ENSG00000269874	snoU13	chrX	48400001	48440000	snoRNA
ENSG00000204620	AC115618.1	chrX	48400001	48440000	protein_coding
ENSG00000268489	RBM3	chrX	48400001	48440000	protein_coding
ENSG00000268619	RP11-1148L6.5	chrX	48400001	48440000	antisense
ENSG00000268771	MRPL32P1	chrX	48440001	48480000	processed_pseudogene
ENSG00000267843	WDR13	chrX	48440001	48480000	protein_coding
ENSG00000268487	VN1R110P	chrX	48480001	48520000	processed_pseudogene
ENSG00000267912	WAS	chrX	48520001	48560000	protein_coding
ENSG00000268740	SUV39H1	chrX	48520001	48560000	protein_coding
ENSG00000269626	AF196970.3	chrX	48560001	48600000	antisense
ENSG00000263128	U6	chrX	48560001	48600000	snRNA
ENSG00000268712	GLOD5	chrX	48600001	48640000	protein_coding
ENSG00000268937	AC115617.2	chrX	48600001	48640000	processed_pseudogene
ENSG00000263128	U6	chrX	48600001	48640000	snRNA
ENSG00000267841	GATA1	chrX	48640001	48680000	protein_coding
ENSG00000269101	HDAC6	chrX	48640001	48680000	protein_coding
ENSG00000268426	ERAS	chrX	48680001	48720000	protein_coding
ENSG00000268646	PCSK1N	chrX	48680001	48720000	protein_coding
ENSG00000267823	TIMM17B	chrX	48720001	48760000	protein_coding
ENSG00000268142	PQBP1	chrX	48720001	48760000	protein_coding
ENSG00000267929	SLC35A2	chrX	48760001	48800000	protein_coding
ENSG00000267878	PIM2	chrX	48760001	48800000	protein_coding
ENSG00000267983	OTUD5	chrX	48800001	48840000	protein_coding
ENSG00000184596	AF207550.1	chrX	48760001	48800000	pseudogene
ENSG00000263128	U6	chrX	48800001	48840000	snRNA
ENSG00000267829	KCND1	chrX	48800001	48840000	protein_coding
ENSG00000068400	GRIPAP1	chrX	48840001	48880000	protein_coding
ENSG00000265326	Metazoa_SRP	chrX	48840001	48880000	misc_RNA
ENSG00000269748	TFE3	chrX	48880001	48920000	protein_coding
ENSG00000272067	CCDC120	chrX	48880001	48920000	protein_coding
ENSG00000243279	PRAF2	chrX	48920001	48960000	protein_coding
ENSG00000269389	AF196779.12	chrX	48920001	48960000	protein_coding
ENSG00000269698	WDR45	chrX	48920001	48960000	protein_coding
ENSG00000262704	U4	chrX	48920001	48960000	snRNA
ENSG00000268675	GPKOW	chrX	48960001	49000000	protein_coding
ENSG00000265326	Metazoa_SRP	chrX	49000001	49040000	misc_RNA
ENSG00000017621	MAGIX	chrX	49000001	49040000	protein_coding
ENSG00000269034	PLP2	chrX	49000001	49040000	protein_coding
ENSG00000268139	PRICKLE3	chrX	49040001	49080000	protein_coding
ENSG00000268353	SYP	chrX	49040001	49080000	protein_coding
ENSG00000268382	SYP-AS1	chrX	49040001	49080000	antisense
ENSG00000266813	AF196779.1	chrX	49040001	49080000	miRNA
ENSG00000269057	CACNA1F	chrX	49080001	49120000	protein_coding
ENSG00000267997	HSPB1P2	chrX	49080001	49120000	processed_pseudogene
ENSG00000268501	CCDC22	chrX	49080001	49120000	protein_coding
ENSG00000269002	FOXP3	chrX	49120001	49160000	protein_coding
ENSG00000269870	PPP1R3F	chrX	49120001	49160000	protein_coding
ENSG00000269030	GAGE10	chrX	49160001	49200000	protein_coding
ENSG00000269149	GAGE12J	chrX	49160001	49200000	protein_coding
ENSG00000237597	GAGE13	chrX	49160001	49200000	protein_coding
ENSG00000205775	GAGE2E	chrX	49160001	49200000	protein_coding
ENSG00000240257	GAGE2D	chrX	49200001	49240000	protein_coding
ENSG00000241465	GAGE12I	chrX	49200001	49240000	protein_coding
ENSG00000236249	GAGE2C	chrX	49200001	49240000	protein_coding
ENSG00000231850	GAGE2B	chrX	49200001	49240000	protein_coding
ENSG00000268524	GAGE12B	chrX	49280001	49320000	protein_coding
ENSG00000270290	GAGE12C	chrX	49280001	49320000	protein_coding
ENSG00000271641	GAGE12D	chrX	49280001	49320000	protein_coding
ENSG00000268016	GAGE12E	chrX	49280001	49320000	protein_coding
ENSG00000270928	GAGE12F	chrX	49320001	49360000	protein_coding
ENSG00000271467	GAGE12G	chrX	49320001	49360000	protein_coding
ENSG00000271354	GAGE12H	chrX	49320001	49360000	protein_coding
ENSG00000269016	GAGE2A	chrX	49320001	49360000	protein_coding
ENSG00000269663	GAGE1	chrX	49360001	49400000	protein_coding
ENSG00000268004	VDAC1P2	chrX	49360001	49400000	processed_pseudogene
ENSG00000268185	SALL1P1	chrX	49400001	49440000	processed_pseudogene
ENSG00000269840	PAGE1	chrX	49440001	49480000	protein_coding
ENSG00000268090	PAGE4	chrX	49560001	49600000	protein_coding
ENSG00000268425	AF238380.8	chrX	49640001	49680000	processed_pseudogene
ENSG00000269240	CLCN5	chrX	49680001	49720000	protein_coding
ENSG00000263128	U6	chrX	49680001	49720000	snRNA
ENSG00000268057	MIR532	chrX	49760001	49800000	miRNA
ENSG00000269568	MIR188	chrX	49760001	49800000	miRNA
ENSG00000265152	AF222686.1	chrX	49760001	49800000	miRNA
ENSG00000271104	MIR500A	chrX	49760001	49800000	miRNA
ENSG00000268596	MIR362	chrX	49760001	49800000	miRNA
ENSG00000270245	MIR501	chrX	49760001	49800000	miRNA
ENSG00000269310	MIR500B	chrX	49760001	49800000	miRNA
ENSG00000269033	MIR660	chrX	49760001	49800000	miRNA
ENSG00000271891	MIR502	chrX	49760001	49800000	miRNA
ENSG00000268481	PYY3	chrX	49920001	49960000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	49920001	49960000	misc_RNA
ENSG00000269285	AKAP4	chrX	49960001	50000000	protein_coding
ENSG00000268264	CCNB3	chrX	49960001	50000000	protein_coding
ENSG00000267972	DGKK	chrX	50200001	50240000	protein_coding
ENSG00000268668	SHROOM4	chrX	50520001	50560000	protein_coding
ENSG00000265211	AL121865.1	chrX	50360001	50400000	miRNA
ENSG00000263128	U6	chrX	50360001	50400000	snRNA
ENSG00000269426	H3F3AP5	chrX	50640001	50680000	processed_pseudogene
ENSG00000269479	BMP15	chrX	50640001	50680000	protein_coding
ENSG00000269669	HMGB1P15	chrX	50640001	50680000	processed_pseudogene
ENSG00000267836	RP11-104D21.1	chrX	50760001	50800000	unprocessed_pseudogene
ENSG00000268011	RP11-104D21.2	chrX	50800001	50840000	unprocessed_pseudogene
ENSG00000269413	RP11-104D21.3	chrX	50880001	50920000	lincRNA
ENSG00000269644	RP13-346H10.2	chrX	50880001	50920000	unprocessed_pseudogene
ENSG00000269003	NUDT10	chrX	51040001	51080000	protein_coding
ENSG00000268939	RP11-348F1.3	chrX	51120001	51160000	antisense
ENSG00000268966	RP11-348F1.2	chrX	51120001	51160000	lincRNA
ENSG00000269448	CXorf67	chrX	51120001	51160000	protein_coding
ENSG00000269203	NUDT11	chrX	51200001	51240000	protein_coding
ENSG00000269141	RP11-56H2.2	chrX	51240001	51280000	lincRNA
ENSG00000269607	CENPVP3	chrX	51360001	51400000	processed_pseudogene
ENSG00000227997	CENPVP2	chrX	51400001	51440000	processed_pseudogene
ENSG00000268077	CENPVP1	chrX	51440001	51480000	transcribed_processed_pseudogene
ENSG00000268273	GSPT2	chrX	51480001	51520000	protein_coding
ENSG00000268018	MAGED1	chrX	51520001	51560000	protein_coding
ENSG00000268910	RP11-22B10.3	chrX	51600001	51640000	processed_pseudogene
ENSG00000263128	U6	chrX	51600001	51640000	snRNA
ENSG00000269088	RP11-234P3.2	chrX	51640001	51680000	unprocessed_pseudogene
ENSG00000269362	IPO7P1	chrX	51640001	51680000	processed_pseudogene
ENSG00000268585	RP11-234P3.4	chrX	51640001	51680000	processed_pseudogene
ENSG00000268113	RP11-114H20.1	chrX	51760001	51800000	protein_coding
ENSG00000268682	MAGED4B	chrX	51800001	51840000	protein_coding
ENSG00000268369	SNORA11E	chrX	51800001	51840000	snoRNA
ENSG00000154545	MAGED4	chrX	51920001	51960000	protein_coding
ENSG00000221475	SNORA11D	chrX	51920001	51960000	snoRNA
ENSG00000179028	RP11-363G10.2	chrX	51920001	51960000	protein_coding
ENSG00000269076	XAGE2B	chrX	52080001	52120000	protein_coding
ENSG00000268347	CTD-2267G17.2	chrX	52120001	52160000	unprocessed_pseudogene
ENSG00000224556	RP11-485B17.3	chrX	52160001	52200000	unprocessed_pseudogene
ENSG00000250084	RP11-485B17.5	chrX	52160001	52200000	unprocessed_pseudogene
ENSG00000268071	RBM22P6	chrX	52200001	52240000	processed_pseudogene
ENSG00000262401	XAGE1B	chrX	52200001	52240000	protein_coding
ENSG00000268934	RBM22P7	chrX	52240001	52280000	processed_pseudogene
ENSG00000269805	XAGE1A	chrX	52240001	52280000	protein_coding
ENSG00000268905	RBM22P10	chrX	52240001	52280000	processed_pseudogene
ENSG00000225322	RP11-472D17.1	chrX	52280001	52320000	unprocessed_pseudogene
ENSG00000233742	RP11-472D17.2	chrX	52280001	52320000	unprocessed_pseudogene
ENSG00000227628	RP11-472D17.3	chrX	52320001	52360000	unprocessed_pseudogene
ENSG00000231283	RP11-472D17.6	chrX	52320001	52360000	unprocessed_pseudogene
ENSG00000231775	RP11-472D17.4	chrX	52360001	52400000	unprocessed_pseudogene
ENSG00000185751	XAGE2	chrX	52360001	52400000	protein_coding
ENSG00000268572	RP11-204I15.1	chrX	52440001	52480000	unprocessed_pseudogene
ENSG00000227469	RBM22P8	chrX	52480001	52520000	processed_pseudogene
ENSG00000183461	XAGE1C	chrX	52480001	52520000	protein_coding
ENSG00000229936	RBM22P9	chrX	52480001	52520000	processed_pseudogene
ENSG00000204376	XAGE1D	chrX	52520001	52560000	protein_coding
ENSG00000204375	XAGE1E	chrX	52520001	52560000	protein_coding
ENSG00000231457	RBM22P11	chrX	52520001	52560000	processed_pseudogene
ENSG00000268054	RP13-34L8.7	chrX	52560001	52600000	unprocessed_pseudogene
ENSG00000268776	RP13-34L8.8	chrX	52560001	52600000	unprocessed_pseudogene
ENSG00000269726	RP11-552J9.1	chrX	52600001	52640000	unprocessed_pseudogene
ENSG00000269780	RP11-552J9.6	chrX	52640001	52680000	processed_pseudogene
ENSG00000267833	SSX8	chrX	52640001	52680000	unprocessed_pseudogene
ENSG00000267995	SSX7	chrX	52680001	52720000	protein_coding
ENSG00000268448	RP11-552J9.9	chrX	52680001	52720000	processed_pseudogene
ENSG00000268775	RP11-552J9.11	chrX	52680001	52720000	processed_pseudogene
ENSG00000268447	SSX2	chrX	52720001	52760000	protein_coding
ENSG00000223958	RP11-552J9.12	chrX	52720001	52760000	processed_pseudogene
ENSG00000225397	RP11-552J9.13	chrX	52720001	52760000	processed_pseudogene
ENSG00000269868	RP11-552J9.14	chrX	52760001	52800000	processed_pseudogene
ENSG00000268114	RP11-552J9.15	chrX	52760001	52800000	processed_pseudogene
ENSG00000157950	SSX2B	chrX	52760001	52800000	processed_transcript
ENSG00000269281	RP13-77O11.7	chrX	52760001	52800000	processed_pseudogene
ENSG00000268494	RP13-77O11.8	chrX	52800001	52840000	unprocessed_pseudogene
ENSG00000268792	SPANXN5	chrX	52800001	52840000	protein_coding
ENSG00000269128	RP13-77O11.12	chrX	52800001	52840000	unprocessed_pseudogene
ENSG00000269249	XAGE5	chrX	52840001	52880000	protein_coding
ENSG00000268247	RP13-77O11.11	chrX	52840001	52880000	unprocessed_pseudogene
ENSG00000269052	XAGE3	chrX	52880001	52920000	protein_coding
ENSG00000179304	FAM156B	chrX	52920001	52960000	protein_coding
ENSG00000268350	FAM156A	chrX	53000001	53040000	protein_coding
ENSG00000268476	GPR173	chrX	53040001	53080000	protein_coding
ENSG00000268269	TSPYL2	chrX	53080001	53120000	protein_coding
ENSG00000269762	RP11-236P24.3	chrX	53120001	53160000	lincRNA
ENSG00000269239	RP11-236P24.1	chrX	53120001	53160000	processed_pseudogene
ENSG00000269098	RNU7-37P	chrX	53120001	53160000	snRNA
ENSG00000272242	ACTG1P10	chrX	53160001	53200000	processed_pseudogene
ENSG00000266700	AL139396.1	chrX	53160001	53200000	miRNA
ENSG00000267944	RP11-258C19.4	chrX	53160001	53200000	processed_pseudogene
ENSG00000269816	KDM5C	chrX	53240001	53280000	protein_coding
ENSG00000269462	KDM5C-IT1	chrX	53240001	53280000	sense_intronic
ENSG00000268372	IQSEC2	chrX	53320001	53360000	protein_coding
ENSG00000269164	RP6-29D12.4	chrX	53320001	53360000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	53320001	53360000	misc_RNA
ENSG00000269024	RP6-29D12.3	chrX	53360001	53400000	processed_pseudogene
ENSG00000269844	RP6-29D12.2	chrX	53360001	53400000	processed_pseudogene
ENSG00000269384	SMC1A	chrX	53440001	53480000	protein_coding
ENSG00000269265	RIBC1	chrX	53440001	53480000	protein_coding
ENSG00000268188	HSD17B10	chrX	53440001	53480000	protein_coding
ENSG00000268435	RP3-339A18.6	chrX	53440001	53480000	antisense
ENSG00000268780	RP3-339A18.3	chrX	53480001	53520000	processed_pseudogene
ENSG00000268244	VTRNA3-1P	chrX	53480001	53520000	misc_RNA
ENSG00000263522	Z97054.1	chrX	53480001	53520000	miRNA
ENSG00000268980	HUWE1	chrX	53680001	53720000	protein_coding
ENSG00000269370	MIR98	chrX	53560001	53600000	miRNA
ENSG00000268251	MIRLET7F2	chrX	53560001	53600000	miRNA
ENSG00000269004	RP11-272G22.1	chrX	53760001	53800000	processed_pseudogene
ENSG00000268319	RP11-272G22.2	chrX	53760001	53800000	processed_pseudogene
ENSG00000268692	RP11-272G22.3	chrX	53800001	53840000	processed_pseudogene
ENSG00000268726	RP13-444K19.1	chrX	53840001	53880000	processed_pseudogene
ENSG00000268312	PHF8	chrX	54040001	54080000	protein_coding
ENSG00000268063	U3	chrX	54080001	54120000	snoRNA
ENSG00000268158	FAM120C	chrX	54200001	54240000	protein_coding
ENSG00000268270	RP11-161N3.3	chrX	54160001	54200000	processed_pseudogene
ENSG00000269511	WNK3	chrX	54360001	54400000	protein_coding
ENSG00000268806	RPL7AP71	chrX	54240001	54280000	processed_pseudogene
ENSG00000263128	U6	chrX	54360001	54400000	snRNA
ENSG00000158526	TSR2	chrX	54440001	54480000	protein_coding
ENSG00000102302	FGD1	chrX	54520001	54560000	protein_coding
ENSG00000130119	GNL3L	chrX	54520001	54560000	protein_coding
ENSG00000215197	PGAM4P1	chrX	54680001	54720000	processed_pseudogene
ENSG00000102313	ITIH6	chrX	54800001	54840000	protein_coding
ENSG00000102316	MAGED2	chrX	54800001	54840000	protein_coding
ENSG00000221060	SNORA11	chrX	54840001	54880000	snoRNA
ENSG00000067445	TRO	chrX	54920001	54960000	protein_coding
ENSG00000221060	SNORA11	chrX	54920001	54960000	snoRNA
ENSG00000158571	PFKFB1	chrX	55000001	55040000	protein_coding
ENSG00000169188	APEX2	chrX	55000001	55040000	protein_coding
ENSG00000158578	ALAS2	chrX	55040001	55080000	protein_coding
ENSG00000234466	RP11-266I3.1	chrX	55080001	55120000	processed_pseudogene
ENSG00000238269	PAGE2B	chrX	55080001	55120000	protein_coding
ENSG00000234068	PAGE2	chrX	55080001	55120000	protein_coding
ENSG00000182518	FAM104B	chrX	55160001	55200000	protein_coding
ENSG00000186678	RP11-266I3.7	chrX	55160001	55200000	unprocessed_pseudogene
ENSG00000229760	RP11-266I3.5	chrX	55200001	55240000	processed_pseudogene
ENSG00000231947	MTND2P24	chrX	55200001	55240000	processed_pseudogene
ENSG00000238047	MTND1P30	chrX	55200001	55240000	processed_pseudogene
ENSG00000256045	MTRNR2L10	chrX	55200001	55240000	protein_coding
ENSG00000158639	PAGE5	chrX	55240001	55280000	protein_coding
ENSG00000204279	PAGE3	chrX	55280001	55320000	protein_coding
ENSG00000251617	RP11-382F24.1	chrX	55280001	55320000	unprocessed_pseudogene
ENSG00000232765	RP11-382F24.2	chrX	55280001	55320000	processed_transcript
ENSG00000266328	hsa-mir-4536-2	chrX	55440001	55480000	miRNA
ENSG00000187601	MAGEH1	chrX	55440001	55480000	protein_coding
ENSG00000247746	USP51	chrX	55480001	55520000	protein_coding
ENSG00000262537	Y_RNA	chrX	55600001	55640000	misc_RNA
ENSG00000235136	RP13-146A14.1	chrX	55600001	55640000	processed_pseudogene
ENSG00000189299	FOXR2	chrX	55640001	55680000	protein_coding
ENSG00000229594	RP11-167P23.4	chrX	55640001	55680000	unprocessed_pseudogene
ENSG00000169164	RP11-167P23.2	chrX	55680001	55720000	processed_transcript
ENSG00000083750	RRAGB	chrX	55720001	55760000	protein_coding
ENSG00000263695	SNORD112	chrX	55920001	55960000	snoRNA
ENSG00000227486	RP13-188A5.1	chrX	55920001	55960000	lincRNA
ENSG00000214745	RP11-54I5.1	chrX	55960001	56000000	processed_pseudogene
ENSG00000233889	AL353698.1	chrX	56080001	56120000	protein_coding
ENSG00000102349	KLF8	chrX	56240001	56280000	protein_coding
ENSG00000234135	RPL23AP83	chrX	56240001	56280000	processed_pseudogene
ENSG00000188021	UBQLN2	chrX	56560001	56600000	protein_coding
ENSG00000230105	RP11-431N15.2	chrX	56640001	56680000	lincRNA
ENSG00000204272	RP11-622K12.1	chrX	56720001	56760000	antisense
ENSG00000237748	UQCRBP1	chrX	56760001	56800000	processed_pseudogene
ENSG00000224799	RP11-445O16.3	chrX	56960001	57000000	antisense
ENSG00000204271	SPIN3	chrX	57000001	57040000	protein_coding
ENSG00000237708	RP11-445O16.2	chrX	57080001	57120000	processed_pseudogene
ENSG00000186787	SPIN2B	chrX	57120001	57160000	protein_coding
ENSG00000226310	RP3-323P24.3	chrX	57120001	57160000	antisense
ENSG00000147059	SPIN2A	chrX	57160001	57200000	protein_coding
ENSG00000231765	PPP1R11P2	chrX	57240001	57280000	processed_pseudogene
ENSG00000165591	FAAH2	chrX	57280001	57320000	protein_coding
ENSG00000231831	MTHFD1P1	chrX	57400001	57440000	processed_pseudogene
ENSG00000198455	ZXDB	chrX	57600001	57640000	protein_coding
ENSG00000215174	RP13-487C10.1	chrX	57680001	57720000	processed_pseudogene
ENSG00000227427	RP1-49C23.1	chrX	57760001	57800000	processed_pseudogene
ENSG00000198205	ZXDA	chrX	57920001	57960000	protein_coding
ENSG00000235124	KRT8P17	chrX	58000001	58040000	processed_pseudogene
ENSG00000236852	RP11-3D23.1	chrX	61960001	62000000	processed_pseudogene
ENSG00000235170	MTND1P31	chrX	62040001	62080000	processed_pseudogene
ENSG00000228182	MTND2P25	chrX	62040001	62080000	processed_pseudogene
ENSG00000234570	ZFRP1	chrX	62080001	62120000	processed_pseudogene
ENSG00000268023	CBX1P1	chrX	62480001	62520000	processed_pseudogene
ENSG00000268762	SPIN4	chrX	62560001	62600000	protein_coding
ENSG00000268755	SPIN4-AS1	chrX	62560001	62600000	antisense
ENSG00000268042	RP11-357C3.3	chrX	62760001	62800000	sense_overlapping
ENSG00000268229	ARHGEF9	chrX	63000001	63040000	protein_coding
ENSG00000268443	ARHGEF9-IT1	chrX	62880001	62920000	sense_intronic
ENSG00000267975	BTF3P8	chrX	62960001	63000000	processed_pseudogene
ENSG00000269724	MIR1468	chrX	63000001	63040000	miRNA
ENSG00000226010	RP11-403E24.1	chrX	63360001	63400000	processed_pseudogene
ENSG00000265326	Metazoa_SRP	chrX	63400001	63440000	misc_RNA
ENSG00000198881	ASB12	chrX	63440001	63480000	protein_coding
ENSG00000102043	MTMR8	chrX	63600001	63640000	protein_coding
ENSG00000213754	RP11-284B18.3	chrX	63520001	63560000	processed_pseudogene
ENSG00000230889	SHC1P1	chrX	63640001	63680000	processed_pseudogene
